f_timestamp,f_id,cluster_data,heading,status
2025-03-14 11:57:40.880,6646,"[[492,1747,140], ]",82,"DRIVING"
2025-03-14 11:57:40.882,6647,"[[519,1797,52], ]",82,"DRIVING"
2025-03-14 11:57:40.883,6648,"[[481,1775,151], ]",82,"DRIVING"
2025-03-14 11:57:40.884,6649,"[[463,1749,148], ]",82,"DRIVING"
2025-03-14 11:57:40.924,6650,"[[501,1779,142], ]",82,"DRIVING"
2025-03-14 11:57:40.924,6651,"[[507,2016,200], ]",82,"DRIVING"
2025-03-14 11:57:40.924,6652,"[[485,1749,149], ]",82,"DRIVING"
2025-03-14 11:57:40.925,6653,"[[521,1795,52], ]",82,"DRIVING"
2025-03-14 11:57:40.926,6654,"[[432,1926,145], ]",82,"DRIVING"
2025-03-14 11:57:40.962,6655,"[[504,1779,142], ]",292,"DRIVING"
2025-03-14 11:57:40.963,6656,"[[499,1745,140], ]",292,"DRIVING"
2025-03-14 11:57:40.964,6657,"[[515,2028,200], ]",292,"DRIVING"
2025-03-14 11:57:40.964,6658,"[[487,1748,149], ]",292,"DRIVING"
2025-03-14 11:57:40.965,6659,"[[522,1792,52], ]",292,"DRIVING"
2025-03-14 11:57:40.965,6660,"[[486,1772,151], ]",292,"DRIVING"
2025-03-14 11:57:40.966,6661,"[[470,1745,148], ]",292,"DRIVING"
2025-03-14 11:57:40.967,6662,"[[549,1745,139], [549,1745,139], ]",293,"DRIVING"
2025-03-14 11:57:41.002,6663,"[[505,1773,142], ]",292,"DRIVING"
2025-03-14 11:57:41.002,6664,"[[489,1745,149], ]",292,"DRIVING"
2025-03-14 11:57:41.003,6665,"[[502,1744,140], [501,1743,151], ]",293,"DRIVING"
2025-03-14 11:57:41.004,6666,"[[518,2022,200], ]",292,"DRIVING"
2025-03-14 11:57:41.004,6667,"[[525,1789,52], ]",292,"DRIVING"
2025-03-14 11:57:41.042,6668,"[[505,1742,140], ]",292,"DRIVING"
2025-03-14 11:57:41.043,6669,"[[491,1743,149], ]",292,"DRIVING"
2025-03-14 11:57:41.044,6670,"[[521,2021,200], ]",292,"DRIVING"
2025-03-14 11:57:41.044,6671,"[[527,1787,52], ]",292,"DRIVING"
2025-03-14 11:57:41.045,6672,"[[489,1769,151], ]",292,"DRIVING"
2025-03-14 11:57:41.046,6673,"[[436,1927,145], [436,1927,145], ]",293,"DRIVING"
2025-03-14 11:57:41.081,6674,"[[510,1765,142], ]",292,"DRIVING"
2025-03-14 11:57:41.081,6675,"[[550,1742,139], ]",292,"DRIVING"
2025-03-14 11:57:41.082,6676,"[[508,1740,140], [508,1739,200], [507,1740,200], ]",282,"DRIVING"
2025-03-14 11:57:41.082,6677,"[[492,1739,149], ]",292,"DRIVING"
2025-03-14 11:57:41.082,6678,"[[524,2026,200], ]",292,"DRIVING"
2025-03-14 11:57:41.083,6679,"[[528,1785,52], ]",292,"DRIVING"
2025-03-14 11:57:41.083,6680,"[[479,1741,148], ]",292,"DRIVING"
2025-03-14 11:57:41.084,6681,"[[491,1766,151], ]",292,"DRIVING"
2025-03-14 11:57:41.120,6682,"[[552,1741,139], [553,1740,139], ]",293,"DRIVING"
2025-03-14 11:57:41.120,6683,"[[511,1760,142], ]",292,"DRIVING"
2025-03-14 11:57:41.121,6684,"[[511,1735,140], ]",292,"DRIVING"
2025-03-14 11:57:41.121,6685,"[[493,1736,149], ]",292,"DRIVING"
2025-03-14 11:57:41.121,6686,"[[530,1782,52], ]",292,"DRIVING"
2025-03-14 11:57:41.122,6687,"[[533,2040,200], [535,2040,200], ]",293,"DRIVING"
2025-03-14 11:57:41.122,6688,"[[493,1762,151], ]",292,"DRIVING"
2025-03-14 11:57:41.122,6689,"[[438,1926,145], [440,1926,145], ]",293,"DRIVING"
2025-03-14 11:57:41.161,6690,"[[494,1733,149], [492,1733,200], ]",258,"DRIVING"
2025-03-14 11:57:41.162,6691,"[[514,1733,140], ]",292,"DRIVING"
2025-03-14 11:57:41.162,6692,"[[532,1778,52], ]",292,"DRIVING"
2025-03-14 11:57:41.163,6693,"[[494,1760,151], ]",292,"DRIVING"
2025-03-14 11:57:41.198,6694,"[[554,1738,139], [555,1737,139], ]",293,"DRIVING"
2025-03-14 11:57:41.198,6695,"[[517,1730,140], ]",292,"DRIVING"
2025-03-14 11:57:41.199,6696,"[[495,1729,149], ]",292,"DRIVING"
2025-03-14 11:57:41.199,6697,"[[532,1775,52], ]",292,"DRIVING"
2025-03-14 11:57:41.199,6698,"[[540,2036,200], ]",292,"DRIVING"
2025-03-14 11:57:41.200,6699,"[[444,1920,145], ]",292,"DRIVING"
2025-03-14 11:57:41.239,6700,"[[496,1756,151], ]",292,"DRIVING"
2025-03-14 11:57:41.240,6701,"[[519,1727,140], ]",292,"DRIVING"
2025-03-14 11:57:41.240,6702,"[[543,2033,200], ]",292,"DRIVING"
2025-03-14 11:57:41.241,6703,"[[497,1726,149], ]",292,"DRIVING"
2025-03-14 11:57:41.241,6704,"[[534,1772,52], ]",292,"DRIVING"
2025-03-14 11:57:41.241,6705,"[[491,1729,148], ]",292,"DRIVING"
2025-03-14 11:57:41.242,6706,"[[447,1919,145], ]",292,"DRIVING"
2025-03-14 11:57:41.280,6707,"[[498,1752,151], ]",292,"DRIVING"
2025-03-14 11:57:41.281,6708,"[[556,1735,139], [556,1734,139], [556,1732,139], ]",294,"DRIVING"
2025-03-14 11:57:41.281,6709,"[[517,1742,142], ]",292,"DRIVING"
2025-03-14 11:57:41.281,6710,"[[521,1724,140], ]",292,"DRIVING"
2025-03-14 11:57:41.282,6711,"[[548,2036,200], ]",292,"DRIVING"
2025-03-14 11:57:41.282,6712,"[[536,1769,52], ]",292,"DRIVING"
2025-03-14 11:57:41.282,6713,"[[498,1723,149], ]",292,"DRIVING"
2025-03-14 11:57:41.283,6714,"[[449,1914,145], ]",292,"DRIVING"
2025-03-14 11:57:41.318,6715,"[[500,1747,151], ]",292,"DRIVING"
2025-03-14 11:57:41.319,6716,"[[518,1738,142], ]",292,"DRIVING"
2025-03-14 11:57:41.320,6717,"[[538,1764,52], ]",292,"DRIVING"
2025-03-14 11:57:41.361,6718,"[[519,1734,142], ]",292,"DRIVING"
2025-03-14 11:57:41.362,6719,"[[453,1911,145], [453,1910,145], ]",294,"DRIVING"
2025-03-14 11:57:41.363,6720,"[[525,1718,140], ]",294,"DRIVING"
2025-03-14 11:57:41.363,6721,"[[556,2043,200], ]",294,"DRIVING"
2025-03-14 11:57:41.363,6722,"[[539,1762,52], ]",294,"DRIVING"
2025-03-14 11:57:41.401,6723,"[[521,1730,142], ]",294,"DRIVING"
2025-03-14 11:57:41.401,6724,"[[502,1738,151], ]",294,"DRIVING"
2025-03-14 11:57:41.402,6725,"[[556,1729,139], ]",294,"DRIVING"
2025-03-14 11:57:41.402,6726,"[[526,1714,140], [526,1712,142], ]",295,"DRIVING"
2025-03-14 11:57:41.402,6727,"[[502,1715,149], ]",294,"DRIVING"
2025-03-14 11:57:41.403,6728,"[[540,1758,52], ]",294,"DRIVING"
2025-03-14 11:57:41.403,6729,"[[559,2049,200], ]",294,"DRIVING"
2025-03-14 11:57:41.441,6730,"[[456,1904,145], ]",294,"DRIVING"
2025-03-14 11:57:41.441,6731,"[[504,1733,151], [506,1733,200], ]",285,"DRIVING"
2025-03-14 11:57:41.441,6732,"[[557,1727,139], [559,1727,139], ]",295,"DRIVING"
2025-03-14 11:57:41.442,6733,"[[529,1710,140], ]",294,"DRIVING"
2025-03-14 11:57:41.442,6734,"[[503,1713,149], ]",294,"DRIVING"
2025-03-14 11:57:41.443,6735,"[[564,2051,200], ]",294,"DRIVING"
2025-03-14 11:57:41.443,6736,"[[541,1753,52], ]",294,"DRIVING"
2025-03-14 11:57:41.481,6737,"[[457,1901,145], ]",294,"DRIVING"
2025-03-14 11:57:41.481,6738,"[[505,1728,151], ]",294,"DRIVING"
2025-03-14 11:57:41.482,6739,"[[524,1716,142], ]",294,"DRIVING"
2025-03-14 11:57:41.482,6740,"[[531,1705,140], ]",294,"DRIVING"
2025-03-14 11:57:41.483,6741,"[[504,1710,149], ]",294,"DRIVING"
2025-03-14 11:57:41.483,6742,"[[542,1748,52], ]",294,"DRIVING"
2025-03-14 11:57:41.483,6743,"[[568,2058,200], ]",294,"DRIVING"
2025-03-14 11:57:41.521,6744,"[[458,1899,145], ]",294,"DRIVING"
2025-03-14 11:57:41.522,6745,"[[507,1723,151], ]",294,"DRIVING"
2025-03-14 11:57:41.522,6746,"[[557,1723,139], [557,1723,139], ]",295,"DRIVING"
2025-03-14 11:57:41.523,6747,"[[571,2060,200], ]",294,"DRIVING"
2025-03-14 11:57:41.524,6748,"[[533,1700,140], ]",294,"DRIVING"
2025-03-14 11:57:41.559,6749,"[[527,1706,142], ]",294,"DRIVING"
2025-03-14 11:57:41.560,6750,"[[508,1697,148], ]",294,"DRIVING"
2025-03-14 11:57:41.561,6751,"[[460,1895,145], ]",294,"DRIVING"
2025-03-14 11:57:41.561,6752,"[[509,1717,151], ]",294,"DRIVING"
2025-03-14 11:57:41.562,6753,"[[535,1696,140], ]",294,"DRIVING"
2025-03-14 11:57:41.563,6754,"[[575,2066,200], ]",294,"DRIVING"
2025-03-14 11:57:41.599,6755,"[[528,1703,142], ]",294,"DRIVING"
2025-03-14 11:57:41.601,6756,"[[461,1893,145], ]",294,"DRIVING"
2025-03-14 11:57:41.601,6757,"[[511,1711,151], ]",294,"DRIVING"
2025-03-14 11:57:41.602,6758,"[[557,1720,139], ]",294,"DRIVING"
2025-03-14 11:57:41.602,6759,"[[536,1692,140], ]",294,"DRIVING"
2025-03-14 11:57:41.603,6760,"[[577,2067,200], ]",294,"DRIVING"
2025-03-14 11:57:41.642,6761,"[[463,1888,145], ]",294,"DRIVING"
2025-03-14 11:57:41.642,6762,"[[529,1697,142], ]",294,"DRIVING"
2025-03-14 11:57:41.643,6763,"[[513,1706,151], ]",294,"DRIVING"
2025-03-14 11:57:41.643,6764,"[[556,1716,139], [556,1715,139], [556,1713,139], ]",296,"DRIVING"
2025-03-14 11:57:41.643,6765,"[[537,1687,140], ]",294,"DRIVING"
2025-03-14 11:57:41.644,6766,"[[579,2070,200], ]",294,"DRIVING"
2025-03-14 11:57:41.644,6767,"[[506,1698,149], ]",294,"DRIVING"
2025-03-14 11:57:41.679,6768,"[[463,1885,145], ]",294,"DRIVING"
2025-03-14 11:57:41.680,6769,"[[516,1700,151], ]",294,"DRIVING"
2025-03-14 11:57:41.680,6770,"[[530,1690,142], ]",294,"DRIVING"
2025-03-14 11:57:41.681,6771,"[[545,1725,52], ]",294,"DRIVING"
2025-03-14 11:57:41.682,6772,"[[581,2069,200], ]",294,"DRIVING"
2025-03-14 11:57:41.721,6773,"[[465,1879,145], [464,1878,145], [464,1877,145], ]",300,"DRIVING"
2025-03-14 11:57:41.722,6774,"[[519,1695,151], ]",294,"DRIVING"
2025-03-14 11:57:41.722,6775,"[[542,1674,140], ]",294,"DRIVING"
2025-03-14 11:57:41.723,6776,"[[532,1682,142], ]",294,"DRIVING"
2025-03-14 11:57:41.723,6777,"[[507,1691,149], ]",294,"DRIVING"
2025-03-14 11:57:41.723,6778,"[[585,2073,200], ]",294,"DRIVING"
2025-03-14 11:57:41.724,6779,"[[545,1721,52], ]",294,"DRIVING"
2025-03-14 11:57:41.760,6780,"[[534,1679,142], ]",294,"DRIVING"
2025-03-14 11:57:41.761,6781,"[[522,1690,151], ]",294,"DRIVING"
2025-03-14 11:57:41.761,6782,"[[556,1709,139], ]",294,"DRIVING"
2025-03-14 11:57:41.762,6783,"[[544,1669,140], ]",294,"DRIVING"
2025-03-14 11:57:41.763,6784,"[[545,1716,52], ]",294,"DRIVING"
2025-03-14 11:57:41.764,6785,"[[589,2074,200], ]",294,"DRIVING"
2025-03-14 11:57:41.801,6786,"[[534,1671,142], ]",305,"DRIVING"
2025-03-14 11:57:41.802,6787,"[[556,1706,139], ]",305,"DRIVING"
2025-03-14 11:57:41.803,6788,"[[546,1663,140], ]",305,"DRIVING"
2025-03-14 11:57:41.803,6789,"[[509,1683,149], ]",305,"DRIVING"
2025-03-14 11:57:41.804,6790,"[[591,2072,200], [592,2071,200], ]",307,"DRIVING"
2025-03-14 11:57:41.804,6791,"[[544,1712,52], ]",305,"DRIVING"
2025-03-14 11:57:41.841,6792,"[[467,1869,145], [465,1869,145], ]",307,"DRIVING"
2025-03-14 11:57:41.842,6793,"[[554,1704,139], ]",305,"DRIVING"
2025-03-14 11:57:41.842,6794,"[[535,1665,142], [535,1667,151], ]",307,"DRIVING"
2025-03-14 11:57:41.842,6795,"[[548,1656,140], ]",305,"DRIVING"
2025-03-14 11:57:41.843,6796,"[[511,1679,149], ]",305,"DRIVING"
2025-03-14 11:57:41.881,6797,"[[550,1649,140], ]",305,"DRIVING"
2025-03-14 11:57:41.881,6798,"[[553,1700,139], ]",305,"DRIVING"
2025-03-14 11:57:41.882,6799,"[[536,1658,142], ]",305,"DRIVING"
2025-03-14 11:57:41.882,6800,"[[531,1674,151], ]",305,"DRIVING"
2025-03-14 11:57:41.882,6801,"[[594,2070,200], ]",305,"DRIVING"
2025-03-14 11:57:41.919,6802,"[[463,1868,145], ]",305,"DRIVING"
2025-03-14 11:57:41.919,6803,"[[552,1698,139], ]",305,"DRIVING"
2025-03-14 11:57:41.920,6804,"[[550,1644,140], ]",305,"DRIVING"
2025-03-14 11:57:41.921,6805,"[[596,2069,200], ]",305,"DRIVING"
2025-03-14 11:57:41.922,6806,"[[546,1694,52], ]",305,"DRIVING"
2025-03-14 11:57:41.956,6807,"[[538,1644,142], ]",305,"DRIVING"
2025-03-14 11:57:41.957,6808,"[[460,1868,145], ]",305,"DRIVING"
2025-03-14 11:57:41.957,6809,"[[538,1661,151], ]",305,"DRIVING"
2025-03-14 11:57:41.958,6810,"[[551,1693,139], ]",305,"DRIVING"
2025-03-14 11:57:41.958,6811,"[[552,1638,140], ]",305,"DRIVING"
2025-03-14 11:57:41.959,6812,"[[518,1670,149], ]",305,"DRIVING"
2025-03-14 11:57:41.959,6813,"[[546,1689,52], ]",305,"DRIVING"
2025-03-14 11:57:41.960,6814,"[[596,2064,200], [596,2065,200], [597,2064,200], ]",308,"DRIVING"
2025-03-14 11:57:41.997,6815,"[[538,1636,142], [539,1635,142], [540,1634,149], ]",315,"DRIVING"
2025-03-14 11:57:41.997,6816,"[[457,1872,145], ]",305,"DRIVING"
2025-03-14 11:57:41.998,6817,"[[540,1655,151], ]",305,"DRIVING"
2025-03-14 11:57:41.999,6818,"[[553,1631,140], ]",305,"DRIVING"
2025-03-14 11:57:42.000,6819,"[[521,1668,149], ]",305,"DRIVING"
2025-03-14 11:57:42.000,6820,"[[548,1683,52], ]",305,"DRIVING"
2025-03-14 11:57:42.034,6821,"[[454,1872,145], ]",305,"DRIVING"
2025-03-14 11:57:42.034,6822,"[[554,1623,140], [556,1623,52], ]",317,"DRIVING"
2025-03-14 11:57:42.035,6823,"[[543,1648,151], [541,1648,139], ]",317,"DRIVING"
2025-03-14 11:57:42.035,6824,"[[549,1687,139], ]",305,"DRIVING"
2025-03-14 11:57:42.036,6825,"[[523,1664,149], ]",305,"DRIVING"
2025-03-14 11:57:42.036,6826,"[[550,1677,52], ]",305,"DRIVING"
2025-03-14 11:57:42.075,6827,"[[456,1865,145], ]",305,"DRIVING"
2025-03-14 11:57:42.076,6828,"[[538,1623,142], ]",305,"DRIVING"
2025-03-14 11:57:42.076,6829,"[[545,1642,151], ]",305,"DRIVING"
2025-03-14 11:57:42.077,6830,"[[525,1661,149], ]",305,"DRIVING"
2025-03-14 11:57:42.077,6831,"[[551,1670,52], ]",305,"DRIVING"
2025-03-14 11:57:42.078,6832,"[[596,2056,200], [596,2055,200], ]",307,"DRIVING"
2025-03-14 11:57:42.078,6833,"[[556,1616,140], [556,1617,52], ]",317,"DRIVING"
2025-03-14 11:57:42.115,6834,"[[557,1609,140], [557,1610,52], ]",317,"DRIVING"
2025-03-14 11:57:42.116,6835,"[[547,1636,151], ]",305,"DRIVING"
2025-03-14 11:57:42.116,6836,"[[540,1617,142], [539,1616,149], ]",317,"DRIVING"
2025-03-14 11:57:42.117,6837,"[[552,1664,52], ]",305,"DRIVING"
2025-03-14 11:57:42.118,6838,"[[528,1657,149], ]",305,"DRIVING"
2025-03-14 11:57:42.153,6839,"[[558,1603,140], [556,1603,52], ]",317,"DRIVING"
2025-03-14 11:57:42.154,6840,"[[529,1653,149], ]",305,"DRIVING"
2025-03-14 11:57:42.154,6841,"[[549,1631,151], ]",305,"DRIVING"
2025-03-14 11:57:42.156,6842,"[[455,1861,145], ]",305,"DRIVING"
2025-03-14 11:57:42.156,6843,"[[554,1658,52], ]",305,"DRIVING"
2025-03-14 11:57:42.157,6844,"[[596,2048,200], ]",305,"DRIVING"
2025-03-14 11:57:42.190,6845,"[[560,1594,140], ]",305,"DRIVING"
2025-03-14 11:57:42.191,6846,"[[455,1857,145], ]",305,"DRIVING"
2025-03-14 11:57:42.192,6847,"[[532,1651,149], ]",305,"DRIVING"
2025-03-14 11:57:42.192,6848,"[[551,1625,151], ]",305,"DRIVING"
2025-03-14 11:57:42.194,6849,"[[555,1650,52], ]",305,"DRIVING"
2025-03-14 11:57:42.231,6850,"[[561,1587,140], ]",324,"DRIVING"
2025-03-14 11:57:42.232,6851,"[[451,1861,145], ]",324,"DRIVING"
2025-03-14 11:57:42.233,6852,"[[531,1646,149], ]",324,"DRIVING"
2025-03-14 11:57:42.234,6853,"[[554,1618,151], ]",324,"DRIVING"
2025-03-14 11:57:42.235,6854,"[[555,1643,52], ]",324,"DRIVING"
2025-03-14 11:57:42.268,6855,"[[563,1578,140], ]",324,"DRIVING"
2025-03-14 11:57:42.268,6856,"[[448,1861,145], ]",324,"DRIVING"
2025-03-14 11:57:42.269,6857,"[[533,1643,149], ]",324,"DRIVING"
2025-03-14 11:57:42.270,6858,"[[555,1612,151], ]",324,"DRIVING"
2025-03-14 11:57:42.271,6859,"[[556,1636,52], ]",324,"DRIVING"
2025-03-14 11:57:42.310,6860,"[[447,1856,145], ]",324,"DRIVING"
2025-03-14 11:57:42.310,6861,"[[534,1639,149], ]",324,"DRIVING"
2025-03-14 11:57:42.311,6862,"[[557,1606,151], ]",324,"DRIVING"
2025-03-14 11:57:42.311,6863,"[[543,1655,139], ]",324,"DRIVING"
2025-03-14 11:57:42.312,6864,"[[564,1568,140], ]",324,"DRIVING"
2025-03-14 11:57:42.312,6865,"[[556,1629,52], ]",324,"DRIVING"
2025-03-14 11:57:42.351,6866,"[[557,1599,151], ]",324,"DRIVING"
2025-03-14 11:57:42.352,6867,"[[564,1562,140], ]",324,"DRIVING"
2025-03-14 11:57:42.352,6868,"[[534,1635,149], ]",324,"DRIVING"
2025-03-14 11:57:42.383,6869,"[[447,1843,145], ]",324,"DRIVING"
2025-03-14 11:57:42.384,6870,"[[541,1644,139], ]",324,"DRIVING"
2025-03-14 11:57:42.384,6871,"[[558,1592,151], ]",324,"DRIVING"
2025-03-14 11:57:42.385,6872,"[[565,1553,140], ]",324,"DRIVING"
2025-03-14 11:57:42.425,6873,"[[559,1586,151], ]",324,"DRIVING"
2025-03-14 11:57:42.425,6874,"[[536,1557,142], ]",324,"DRIVING"
2025-03-14 11:57:42.426,6875,"[[565,1545,140], ]",324,"DRIVING"
2025-03-14 11:57:42.426,6876,"[[548,1646,139], ]",324,"DRIVING"
2025-03-14 11:57:42.464,6877,"[[560,1579,151], ]",324,"DRIVING"
2025-03-14 11:57:42.464,6878,"[[551,1641,139], ]",324,"DRIVING"
2025-03-14 11:57:42.465,6879,"[[536,1551,142], ]",324,"DRIVING"
2025-03-14 11:57:42.466,6880,"[[565,1536,140], ]",324,"DRIVING"
2025-03-14 11:57:42.502,6881,"[[445,1823,145], ]",324,"DRIVING"
2025-03-14 11:57:42.503,6882,"[[560,1572,151], ]",324,"DRIVING"
2025-03-14 11:57:42.503,6883,"[[555,1638,139], ]",324,"DRIVING"
2025-03-14 11:57:42.504,6884,"[[564,1528,140], ]",324,"DRIVING"
2025-03-14 11:57:42.505,6885,"[[556,1595,52], ]",324,"DRIVING"
2025-03-14 11:57:42.543,6886,"[[442,1818,145], ]",324,"DRIVING"
2025-03-14 11:57:42.544,6887,"[[559,1565,151], ]",324,"DRIVING"
2025-03-14 11:57:42.544,6888,"[[559,1634,139], ]",324,"DRIVING"
2025-03-14 11:57:42.545,6889,"[[534,1537,142], ]",324,"DRIVING"
2025-03-14 11:57:42.545,6890,"[[563,1520,140], ]",324,"DRIVING"
2025-03-14 11:57:42.546,6891,"[[555,1589,52], ]",324,"DRIVING"
2025-03-14 11:57:42.583,6892,"[[438,1814,145], ]",324,"DRIVING"
2025-03-14 11:57:42.584,6893,"[[533,1528,142], ]",324,"DRIVING"
2025-03-14 11:57:42.585,6894,"[[560,1629,139], ]",324,"DRIVING"
2025-03-14 11:57:42.585,6895,"[[562,1511,140], ]",324,"DRIVING"
2025-03-14 11:57:42.585,6896,"[[559,1558,151], ]",324,"DRIVING"
2025-03-14 11:57:42.586,6897,"[[540,1613,149], ]",324,"DRIVING"
2025-03-14 11:57:42.587,6898,"[[555,1582,52], ]",324,"DRIVING"
2025-03-14 11:57:42.587,6899,"[[396,1475,141], ]",324,"DRIVING"
2025-03-14 11:57:42.622,6900,"[[562,1624,139], ]",297,"DRIVING"
2025-03-14 11:57:42.623,6901,"[[532,1523,142], ]",297,"DRIVING"
2025-03-14 11:57:42.623,6902,"[[563,1502,140], ]",297,"DRIVING"
2025-03-14 11:57:42.624,6903,"[[535,1605,149], ]",297,"DRIVING"
2025-03-14 11:57:42.624,6904,"[[560,1551,151], ]",297,"DRIVING"
2025-03-14 11:57:42.625,6905,"[[555,1575,52], ]",297,"DRIVING"
2025-03-14 11:57:42.662,6906,"[[437,1792,145], ]",297,"DRIVING"
2025-03-14 11:57:42.663,6907,"[[558,1543,151], [557,1542,139], ]",298,"DRIVING"
2025-03-14 11:57:42.664,6908,"[[565,1619,139], ]",297,"DRIVING"
2025-03-14 11:57:42.665,6909,"[[529,1514,142], ]",297,"DRIVING"
2025-03-14 11:57:42.666,6910,"[[563,1492,140], ]",297,"DRIVING"
2025-03-14 11:57:42.667,6911,"[[553,1569,52], ]",297,"DRIVING"
2025-03-14 11:57:42.668,6912,"[[396,1469,141], ]",297,"DRIVING"
2025-03-14 11:57:42.704,6913,"[[568,1612,139], ]",297,"DRIVING"
2025-03-14 11:57:42.704,6914,"[[558,1536,151], ]",297,"DRIVING"
2025-03-14 11:57:42.705,6915,"[[561,1485,140], ]",297,"DRIVING"
2025-03-14 11:57:42.706,6916,"[[527,1505,142], ]",297,"DRIVING"
2025-03-14 11:57:42.707,6917,"[[552,1560,52], ]",297,"DRIVING"
2025-03-14 11:57:42.743,6918,"[[431,1777,145], ]",297,"DRIVING"
2025-03-14 11:57:42.743,6919,"[[556,1528,151], ]",297,"DRIVING"
2025-03-14 11:57:42.744,6920,"[[525,1499,142], ]",297,"DRIVING"
2025-03-14 11:57:42.745,6921,"[[559,1476,140], ]",297,"DRIVING"
2025-03-14 11:57:42.746,6922,"[[571,1607,139], ]",297,"DRIVING"
2025-03-14 11:57:42.747,6923,"[[550,1554,52], ]",297,"DRIVING"
2025-03-14 11:57:42.784,6924,"[[567,1599,139], ]",297,"DRIVING"
2025-03-14 11:57:42.785,6925,"[[523,1492,142], ]",297,"DRIVING"
2025-03-14 11:57:42.786,6926,"[[554,1521,151], ]",297,"DRIVING"
2025-03-14 11:57:42.787,6927,"[[557,1468,140], ]",297,"DRIVING"
2025-03-14 11:57:42.787,6928,"[[537,1603,149], ]",297,"DRIVING"
2025-03-14 11:57:42.789,6929,"[[549,1547,52], ]",297,"DRIVING"
2025-03-14 11:57:42.824,6930,"[[553,1514,151], ]",297,"DRIVING"
2025-03-14 11:57:42.825,6931,"[[522,1486,142], ]",297,"DRIVING"
2025-03-14 11:57:42.825,6932,"[[566,1591,139], ]",297,"DRIVING"
2025-03-14 11:57:42.826,6933,"[[555,1459,140], ]",297,"DRIVING"
2025-03-14 11:57:42.826,6934,"[[547,1540,52], ]",297,"DRIVING"
2025-03-14 11:57:42.862,6935,"[[424,1753,145], ]",297,"DRIVING"
2025-03-14 11:57:42.863,6936,"[[567,1581,139], ]",297,"DRIVING"
2025-03-14 11:57:42.863,6937,"[[551,1507,151], ]",297,"DRIVING"
2025-03-14 11:57:42.864,6938,"[[554,1449,140], ]",297,"DRIVING"
2025-03-14 11:57:42.864,6939,"[[518,1476,142], ]",297,"DRIVING"
2025-03-14 11:57:42.865,6940,"[[546,1532,52], ]",297,"DRIVING"
2025-03-14 11:57:42.904,6941,"[[422,1745,145], ]",297,"DRIVING"
2025-03-14 11:57:42.905,6942,"[[551,1500,151], ]",297,"DRIVING"
2025-03-14 11:57:42.905,6943,"[[554,1438,140], ]",297,"DRIVING"
2025-03-14 11:57:42.906,6944,"[[517,1469,142], ]",297,"DRIVING"
2025-03-14 11:57:42.906,6945,"[[566,1574,139], ]",297,"DRIVING"
2025-03-14 11:57:42.906,6946,"[[530,1588,149], ]",297,"DRIVING"
2025-03-14 11:57:42.907,6947,"[[544,1525,52], ]",297,"DRIVING"
2025-03-14 11:57:42.944,6948,"[[419,1738,145], ]",297,"DRIVING"
2025-03-14 11:57:42.945,6949,"[[562,1563,139], ]",297,"DRIVING"
2025-03-14 11:57:42.945,6950,"[[512,1461,142], ]",297,"DRIVING"
2025-03-14 11:57:42.946,6951,"[[549,1492,151], ]",297,"DRIVING"
2025-03-14 11:57:42.947,6952,"[[553,1428,140], ]",297,"DRIVING"
2025-03-14 11:57:42.948,6953,"[[528,1582,149], ]",297,"DRIVING"
2025-03-14 11:57:42.982,6954,"[[420,1724,145], ]",297,"DRIVING"
2025-03-14 11:57:42.983,6955,"[[548,1484,151], ]",297,"DRIVING"
2025-03-14 11:57:42.984,6956,"[[510,1454,142], ]",297,"DRIVING"
2025-03-14 11:57:42.984,6957,"[[558,1552,139], ]",297,"DRIVING"
2025-03-14 11:57:42.984,6958,"[[527,1578,149], ]",297,"DRIVING"
2025-03-14 11:57:42.985,6959,"[[550,1420,140], ]",297,"DRIVING"
2025-03-14 11:57:42.985,6960,"[[539,1510,52], ]",297,"DRIVING"
2025-03-14 11:57:42.985,6961,"[[540,1813,200], ]",297,"DRIVING"
2025-03-14 11:57:42.986,6962,"[[394,1447,141], ]",297,"DRIVING"
2025-03-14 11:57:43.022,6963,"[[425,1703,145], ]",297,"DRIVING"
2025-03-14 11:57:43.023,6964,"[[545,1477,151], ]",297,"DRIVING"
2025-03-14 11:57:43.024,6965,"[[548,1411,140], ]",297,"DRIVING"
2025-03-14 11:57:43.024,6966,"[[506,1444,142], ]",297,"DRIVING"
2025-03-14 11:57:43.025,6967,"[[523,1573,149], ]",297,"DRIVING"
2025-03-14 11:57:43.025,6968,"[[537,1502,52], ]",297,"DRIVING"
2025-03-14 11:57:43.026,6969,"[[393,1445,141], ]",297,"DRIVING"
2025-03-14 11:57:43.063,6970,"[[426,1691,145], ]",275,"DRIVING"
2025-03-14 11:57:43.064,6971,"[[542,1469,151], ]",275,"DRIVING"
2025-03-14 11:57:43.064,6972,"[[545,1402,140], ]",275,"DRIVING"
2025-03-14 11:57:43.064,6973,"[[503,1439,142], ]",275,"DRIVING"
2025-03-14 11:57:43.065,6974,"[[554,1532,139], ]",275,"DRIVING"
2025-03-14 11:57:43.065,6975,"[[521,1568,149], ]",275,"DRIVING"
2025-03-14 11:57:43.066,6976,"[[395,1440,141], [395,1440,141], ]",276,"DRIVING"
2025-03-14 11:57:43.103,6977,"[[423,1681,145], ]",275,"DRIVING"
2025-03-14 11:57:43.104,6978,"[[540,1461,151], ]",275,"DRIVING"
